GameID,Team,Side,Result,Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
61090,HLE,Blue,Win,Peanut,Ivern,JUNGLE,14,0,0,6,Perfect KDA,193,165,,7.5,9558,373,19.2%,70,29,24,6,6,2.73,1.13,0.23,0.94,30.2%,3057,461,1751,845,119,7.3%,0.23,75%,,0,0,0,0,558,14,228,0,0,567,567,5947,1497,7748,7291,21,181,6064,0,7,18,0,0
61090,HLE,Blue,Win,Zeka,Corki,MID,16,4,0,3,Perfect KDA,266,8,,10.4,12428,485,25%,34,13,8,5,5,1.33,0.51,0.2,0.31,14.7%,13826,9456,3235,1135,540,33.2%,0.27,87.5%,1,1,0,0,0,703,17,17,0,0,8129,8129,4076,0,4604,0,1,35,8421,0,6,22,0,0
61090,HLE,Blue,Win,Viper,Ezreal,ADC,14,2,1,2,4,267,0,,10.4,11372,444,22.9%,27,10,10,4,3,1.05,0.39,0.16,0.39,11.6%,15425,10015,4850,560,602,37%,0.16,50%,,1,0,0,0,293,12,525,1,0,7796,7796,2282,0,3751,0,1,13,7189,39,5,20,0,200
61090,HLE,Blue,Win,Delight,Rell,SUPPORT,11,0,0,6,Perfect KDA,43,0,,1.7,6621,258,13.3%,73,40,12,11,10,2.85,1.56,0.43,0.47,31.5%,2448,399,1724,325,96,5.9%,0.23,75%,,0,0,0,0,-420,1,-419,0,0,1482,1482,683,0,6613,0,11,48,6005,0,15,27,0,0
61090,DK,Red,Loss,kingen,Gnar,TOP,14,0,3,0,0,201,12,,7.8,8189,320,20%,23,12,5,3,3,0.9,0.47,0.12,0.2,10.4%,9374,7633,1741,0,366,30.5%,0,0%,,0,0,0,0,-52,5,133,0,0,156,156,3491,0,12280,0,19,393,15303,74,4,15,0,0
61090,DK,Red,Loss,Lucid,Sejuani,JUNGLE,12,0,1,0,0,155,139,,6.1,7094,277,17.3%,30,10,10,10,8,1.17,0.39,0.39,0.39,13.5%,1210,409,628,173,47,3.9%,0,0%,,0,0,0,0,-558,-14,-228,0,0,0,0,12815,125,23241,0,5,208,20861,0,11,23,0,0
61090,DK,Red,Loss,ShowMaker,Azir,MID,15,0,2,1,0.5,254,0,,9.9,9681,378,23.6%,31,8,8,4,2,1.21,0.31,0.16,0.31,14%,10581,84,7712,2785,413,34.4%,0.04,100%,,0,0,0,0,-703,-17,-17,0,0,3507,3507,515,0,6190,0,5,114,13651,41,7,24,0,0
61090,DK,Red,Loss,Aiming,Aphelios,ADC,14,1,1,0,1,268,0,,10.5,10189,398,24.8%,32,9,10,1,1,1.25,0.35,0.04,0.39,14.4%,6542,6299,243,0,255,21.3%,0.04,100%,,0,0,0,0,-293,-12,-525,-1,0,4656,4656,3012,0,7848,0,2,86,5716,0,2,16,200,0
61090,DK,Red,Loss,Kellin,Renata Glasc,SUPPORT,9,0,1,1,1,36,0,,1.4,5852,228,14.3%,106,64,17,14,11,4.14,2.5,0.55,0.66,47.7%,3056,577,2479,0,119,9.9%,0.04,100%,,0,0,0,0,420,-1,419,0,0,967,967,1233,418,4312,1033,16,144,8191,28,16,28,0,0
61091,DK,Blue,Win,kingen,Rumble,TOP,16,2,2,5,3.5,239,10,,8.3,11424,398,18.9%,28,14,2,5,5,0.98,0.49,0.17,0.07,11%,15899,172,15414,313,554,17.7%,0.24,35%,2,1,0,0,0,1373,26,1556,1,0,3738,3738,2087,542,12184,0,9,249,11042,38,7,24,0,150
