GameID,Champion,Player,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
61490,K,PerfecT,TOP,15,0,5,2,0.4,214,0,,7,9278,301,19.5%,25,9,4,6,4,0.81,0.29,0.19,0.13,10.5%,12611,10274,1326,1011,410,20.6%,0.06,50%,,0,0,0,0,-1390,-26,-1055,-1,0,622,622,1827,0,35463,0,27,1411,26776,134,8,23,0,0
61490,Lee Sin,Pyosik,JUNGLE,14,0,3,3,1,183,165,,5.9,8938,290,18.8%,37,20,8,13,11,1.2,0.65,0.42,0.26,15.5%,5263,4371,836,56,171,8.6%,0.1,75%,,0,0,0,0,-1160,-26,-1084,-1,1,526,526,17851,0,31628,647,9,591,31433,61,14,29,0,0
61490,Orianna,Bdd,MID,15,0,1,2,2,261,0,,8.5,10186,331,21.4%,30,12,8,6,5,0.97,0.39,0.19,0.26,12.6%,12156,466,11690,0,395,19.9%,0.06,50%,,0,0,0,0,-1141,-8,-1066,-1,0,2372,2372,218,0,6442,2600,18,337,9986,0,8,24,0,0
61490,Ezreal,Deft,ADC,14,2,5,1,0.6,293,5,,9.5,11753,382,24.7%,21,13,6,6,5,0.68,0.42,0.19,0.19,8.8%,26483,19618,6257,608,860,43.3%,0.1,75%,,0,0,0,0,-406,6,-810,-1,0,0,0,5699,0,7581,0,3,63,17622,79,7,27,0,0
61490,Rakan,BeryL,SUPPORT,12,2,2,2,2,37,0,,1.2,7469,243,15.7%,126,71,23,14,13,4.09,2.31,0.45,0.75,52.7%,4659,1163,2856,640,151,7.6%,0.13,100%,,0,0,0,0,51,7,118,0,0,1549,1549,4664,1679,15371,2019,14,47,18383,12,16,30,150,0
61493,Poppy,DuDu,TOP,17,3,1,7,10,265,0,,9.2,13365,466,20.9%,22,10,4,5,5,0.77,0.35,0.17,0.14,8.1%,20943,14733,6108,102,730,23.2%,0.35,50%,1,0,0,0,0,149,6,-118,0,0,5829,5829,3460,0,37297,0,29,678,21076,6,7,26,0,0
61493,Nidalee,Cuzz,JUNGLE,16,8,1,7,15,260,226,,9.1,13609,474,21.3%,60,7,23,4,4,2.09,0.24,0.14,0.8,22%,19910,967,17520,1423,694,22%,0.52,75%,,0,1,0,0,317,30,1063,1,1,1073,1073,24213,4505,17517,0,5,156,25924,0,5,17,0,700
61493,Tristana,Bulldog,MID,17,4,1,8,12,294,12,,10.2,14721,513,23%,47,14,15,8,7,1.64,0.49,0.28,0.52,17.2%,21900,20233,1323,344,764,24.2%,0.42,60%,,0,0,0,0,700,3,139,0,0,14978,14978,11596,0,11969,0,6,135,21320,35,10,27,0,50
61493,Ashe,Leaper,ADC,16,4,2,10,7,302,19,,10.5,14087,491,22%,43,8,9,3,3,1.5,0.28,0.1,0.31,15.8%,21990,18919,2833,238,767,24.3%,0.49,70%,,0,0,0,0,742,20,672,1,0,6335,6335,5971,0,9806,0,43,899,14160,77,4,23,50,300
61493,Rell,Andil,SUPPORT,12,1,3,16,5.7,28,0,,1,8149,284,12.7%,101,45,15,13,12,3.52,1.57,0.45,0.52,37%,5598,668,4122,808,195,6.2%,0.59,85%,1,0,0,0,0,-167,-9,-180,-1,0,484,484,1747,0,14372,0,34,53,17173,47,15,30,0,0
61493,Renekton,Mihile,TOP,15,1,5,2,0.6,235,0,,8.2,9424,329,19.9%,23,7,3,3,1,0.8,0.24,0.1,0.1,10.6%,11472,10063,1409,0,400,21.6%,0.1,37.5%,,0,0,0,0,-149,-6,118,0,0,86,86,7723,0,27743,0,24,53,34096,94,4,25,0,0
61493,Vi,Sylvie,JUNGLE,13,3,4,2,1.3,148,140,,5.2,9209,321,19.5%,35,12,5,10,9,1.22,0.42,0.35,0.17,16.1%,5338,5218,0,120,186,10.1%,0.17,62.5%,,0,0,0,0,-317,-30,-1063,-1,0,0,0,11091,0,27949,0,15,217,27991,112,11,30,700,0
61493,Azir,Fisher,MID,16,3,3,3,2,275,2,,9.6,11394,397,24.1%,29,16,7,8,8,1.01,0.56,0.28,0.24,13.4%,18743,165,18365,213,653,35.3%,0.21,75%,,0,0,0,0,-700,-3,-139,0,0,0,0,2123,0,10858,0,10,184,16494,83,11,27,350,50
61493,Zeri,Jiwoo,ADC,15,0,2,5,2.5,282,18,,9.8,10734,374,22.7%,27,14,6,4,4,0.94,0.49,0.14,0.21,12.4%,15315,10933,4382,0,534,28.8%,0.17,62.5%,,0,0,0,0,-742,-20,-672,-1,0,101,101,4930,0,9566,0,3,180,16982,42,5,21,0,0
61493,Rakan,Vital,SUPPORT,10,1,6,6,1.2,34,0,,1.2,6539,228,13.8%,103,63,13,16,12,3.59,2.2,0.56,0.45,47.5%,2237,499,1680,58,78,4.2%,0.24,87.5%,,0,0,0,0,167,9,180,1,0,26,26,2272,1245,13730,1550,16,38,19603,76,18,31,0,0
62059,Rumble,PerfecT,TOP,16,2,3,9,3.7,189,8,,6,10998,347,17.6%,46,22,4,11,11,1.45,0.69,0.35,0.13,13.9%,17363,59,17304,0,548,23.5%,0.35,61.1%,,0,0,0,0,68,10,813,1,1,2989,2989,4284,0,18025,0,10,272,15375,96,13,25,0,0
62059,Sejuani,Pyosik,JUNGLE,15,1,1,15,16,192,166,,6.1,10720,338,17.2%,74,29,18,13,11,2.34,0.92,0.41,0.57,22.4%,6556,3500,2856,200,207,8.9%,0.5,88.9%,,0,0,0,0,-545,-10,-463,0,0,125,125,18738,129,44171,2089,12,353,40365,39,14,32,0,0
62059,Corki,Bdd,MID,18,7,1,10,17,328,12,,10.4,16084,508,25.7%,43,17,11,9,9,1.36,0.54,0.28,0.35,13%,28155,21617,4236,2302,889,38.1%,0.54,94.4%,,1,1,0,0,408,10,546,0,0,9834,9834,7929,0,10179,0,0,33,14637,45,10,27,100,200
62059,Kalista,Deft,ADC,17,6,1,7,13,316,11,,10,15905,502,25.5%,39,13,13,5,5,1.23,0.41,0.16,0.41,11.8%,11824,10066,1482,276,373,16%,0.41,72.2%,,1,1,0,0,987,7,-183,0,0,7817,7817,8111,0,13722,0,14,404,12943,42,6,24,450,550
62059,Neeko,BeryL,SUPPORT,13,2,3,12,4.7,50,4,,1.6,8788,277,14.1%,128,54,35,19,18,4.04,1.7,0.6,1.1,38.8%,10043,653,9390,0,317,13.6%,0.44,77.8%,,0,0,0,0,230,-1,358,0,0,902,902,3558,0,6654,0,28,92,15008,50,21,35,50,0
62059,Kennen,Rascal,TOP,15,5,3,2,2.3,209,0,,6.6,12801,404,23.2%,31,9,11,6,6,0.98,0.28,0.19,0.35,10.3%,11251,1014,10066,171,355,17.6%,0.22,77.8%,,0,0,0,0,-68,-10,-813,-1,0,6393,6393,2863,0,9594,0,14,68,16238,87,9,28,550,100
62059,Nocturne,Sponge,JUNGLE,14,0,3,3,1,194,187,,6.1,9739,307,17.7%,36,14,5,9,7,1.14,0.44,0.28,0.16,12%,6987,5335,336,1316,221,10.9%,0.09,33.3%,,0,0,0,0,545,10,463,0,0,899,899,19264,0,21786,0,127,578,37150,103,10,25,0,0
62059,Zeri,SeTab,MID,16,3,5,4,1.4,314,8,,9.9,13094,413,23.7%,52,19,17,10,9,1.64,0.6,0.32,0.54,17.3%,18171,11131,6628,412,574,28.4%,0.22,77.8%,,0,1,0,0,-408,-10,-546,0,0,2343,2343,3214,0,13936,0,2,103,19173,177,12,34,200,450
62059,Ezreal,Teddy,ADC,16,1,3,4,1.7,313,16,,9.9,12503,395,22.7%,34,11,14,5,3,1.07,0.35,0.16,0.44,11.3%,25254,14340,9890,1024,797,39.5%,0.16,55.6%,,0,0,0,0,-987,-7,183,0,0,2466,2466,3838,0,11449,0,4,49,17040,82,6,25,0,50
62059,Rakan,Pleata,SUPPORT,10,0,4,4,1,36,0,,1.1,7040,222,12.8%,147,92,18,21,18,4.64,2.9,0.66,0.57,49%,2216,260,1542,414,70,3.5%,0.13,44.4%,,0,0,0,0,-230,1,-358,0,0,224,224,3588,839,14353,1416,9,48,18081,63,24,41,0,0
62062,Renekton,DuDu,TOP,18,3,1,8,11,321,12,,9.6,15595,466,22.9%,40,12,9,8,8,1.19,0.36,0.24,0.27,12%,15083,12575,1962,546,450,15.1%,0.33,64.7%,,0,0,0,0,-502,-8,-1106,-1,0,7766,7766,13639,0,31576,0,16,225,30667,21,11,29,50,0
62062,Nidalee,Cuzz,JUNGLE,17,3,3,11,4.7,244,217,,7.3,13147,393,19.3%,81,11,21,9,9,2.42,0.33,0.27,0.63,24.3%,22044,811,17390,3843,658,22%,0.42,82.4%,,0,0,0,0,-159,34,979,1,1,707,707,31988,8130,21690,0,9,212,35978,75,10,26,200,100
62062,Aurora,Bulldog,MID,18,4,0,8,Perfect KDA,323,10,,9.6,14907,445,21.9%,38,13,5,4,4,1.13,0.39,0.12,0.15,11.4%,26186,2387,22066,1733,782,26.2%,0.36,70.6%,,0,0,0,0,67,1,291,0,0,3900,3900,11594,460,11311,0,8,368,19957,0,7,24,0,0
62062,Ezreal,Leaper,ADC,17,6,0,4,Perfect KDA,334,18,,10,15636,467,22.9%,33,11,9,3,3,0.99,0.33,0.09,0.27,9.9%,32989,22016,8770,2203,985,33%,0.3,58.8%,,1,0,0,0,-737,-14,-226,0,0,11052,11052,7684,0,11183,0,5,134,19029,0,5,24,250,0
62062,Leona,Andil,SUPPORT,14,1,2,7,4,45,0,,1.3,8903,266,13.1%,142,57,25,13,12,4.24,1.7,0.39,0.75,42.5%,3727,702,2409,616,111,3.7%,0.24,47.1%,,0,0,0,0,150,-1,141,0,0,2062,2062,1934,0,14479,0,17,46,15336,61,15,29,0,0
62062,Gnar,Zeus,TOP,17,2,3,1,1,309,19,,9.2,13068,390,22.1%,37,13,8,7,6,1.11,0.39,0.21,0.24,13.9%,20544,15594,4690,260,614,29.2%,0.09,50%,,1,0,0,0,502,8,1106,1,0,2650,2650,7458,0,26539,0,28,522,29084,97,9,33,0,200
62062,Sejuani,Oner,JUNGLE,15,1,3,4,1.7,192,167,,5.7,10698,320,18.1%,39,12,7,12,11,1.16,0.36,0.36,0.21,14.6%,8802,4457,3245,1100,263,12.5%,0.15,83.3%,,0,0,0,0,159,-34,-979,-1,0,0,0,15924,257,45724,0,17,403,42843,91,13,31,0,0
62062,Yone,Faker,MID,17,1,4,0,0.3,307,4,,9.2,13244,396,22.4%,33,10,8,8,7,0.99,0.3,0.24,0.24,12.4%,18720,12180,3733,2807,559,26.6%,0.03,16.7%,,0,0,0,0,-67,-1,-291,0,0,3479,3479,6150,0,24970,0,10,231,22195,141,9,29,100,0
62062,Miss Fortune,Gumayusi,ADC,17,2,3,1,1,364,6,,10.9,15053,450,25.4%,33,15,9,7,7,0.99,0.45,0.21,0.27,12.4%,18729,17776,769,184,559,26.6%,0.09,50%,1,0,0,0,0,737,14,226,0,1,4492,4492,7182,0,16807,0,5,56,15691,100,8,24,0,300
62062,Rell,Keria,SUPPORT,12,0,4,2,0.5,38,0,,1.1,7116,213,12%,125,75,13,20,19,3.73,2.24,0.6,0.39,46.8%,3528,407,2005,1116,105,5%,0.06,33.3%,,0,0,0,0,-150,1,-141,0,0,0,0,884,0,15330,0,20,37,19463,93,22,37,0,0
62065,Aurora,Doran,TOP,16,4,0,8,Perfect KDA,252,7,,9.2,11757,429,20.3%,21,15,1,6,6,0.77,0.55,0.22,0.04,9.1%,13830,830,12427,573,505,21.7%,0.44,63.2%,,0,0,0,0,76,1,36,0,0,4157,4157,2951,0,8965,0,5,221,11403,0,8,22,0,0
62065,Zyra,Peanut,JUNGLE,15,1,1,10,11,212,187,,7.7,10434,381,18%,42,10,13,8,6,1.53,0.36,0.29,0.47,18.1%,10760,565,8915,1280,393,16.9%,0.4,57.9%,,0,0,0,0,497,21,1414,1,0,383,383,8190,0,9722,0,20,554,14379,0,8,22,0,0
62065,Zeri,Zeka,MID,17,7,0,7,Perfect KDA,291,41,,10.6,14541,531,25.1%,32,11,8,2,2,1.17,0.4,0.07,0.29,13.8%,14151,9663,4107,381,516,22.2%,0.51,73.7%,1,1,0,0,0,1827,-6,259,0,0,8269,8269,9171,0,11862,0,4,89,14742,0,3,22,0,0
62065,Jhin,Viper,ADC,15,6,1,10,16,256,4,,9.3,13388,489,23.1%,32,14,6,4,4,1.17,0.51,0.15,0.22,13.8%,21505,19294,1841,370,785,33.8%,0.58,84.2%,,1,0,0,0,934,26,236,0,0,6770,6770,3979,0,6452,0,26,80,8161,32,5,18,0,50
62065,Leona,Delight,SUPPORT,11,1,4,14,3.8,45,0,,1.6,7838,286,13.5%,105,40,17,12,10,3.83,1.46,0.44,0.62,45.3%,3391,736,2655,0,124,5.3%,0.55,78.9%,,0,0,0,0,79,15,708,1,0,740,740,1977,0,13618,0,18,55,14854,39,14,29,0,0
62065,Kennen,Clear,TOP,15,2,2,1,1.5,229,0,,8.4,9319,340,21.7%,19,10,3,4,4,0.69,0.36,0.15,0.11,9.7%,7522,439,7083,0,275,20.9%,0.11,50%,,1,0,0,0,-76,-1,-36,0,0,125,125,188,0,6165,0,7,36,11063,35,6,18,0,0
62065,Viego,Raptor,JUNGLE,13,0,3,3,1,164,143,,6,7864,287,18.3%,42,8,15,6,6,1.53,0.29,0.22,0.55,21.5%,2966,2551,215,200,108,8.2%,0.11,50%,,0,0,0,0,-497,-21,-1414,-1,0,0,0,15590,0,15963,0,5,109,27790,62,7,27,0,0
62065,Corki,Clozer,MID,15,1,3,0,0.3,269,4,,9.8,9928,362,23.1%,19,10,4,3,2,0.69,0.36,0.11,0.15,9.7%,13387,10225,2180,982,489,37.2%,0.04,16.7%,,0,0,0,0,-1827,6,-259,0,0,249,249,4663,0,10749,0,0,46,18100,53,4,20,0,0
62065,Miss Fortune,Hena,ADC,14,2,6,4,1,229,10,,8.4,9767,356,22.8%,34,13,6,4,4,1.24,0.47,0.15,0.22,17.4%,10740,10437,303,0,392,29.8%,0.22,100%,,0,0,0,0,-934,-26,-236,0,0,0,0,2073,0,12724,0,3,114,15142,124,6,22,50,0
62065,Rell,Duro,SUPPORT,9,1,5,5,1.2,27,0,,1,6043,221,14.1%,81,43,8,18,16,2.96,1.57,0.66,0.29,41.5%,1387,238,791,358,51,3.9%,0.22,100%,,0,0,0,0,-79,-15,-708,-1,0,0,0,187,0,13856,0,14,30,14045,70,20,32,0,0
62068,Gnar,Morgan,TOP,18,7,2,4,5.5,364,9,,8.4,18957,439,25.3%,57,16,19,13,13,1.32,0.37,0.3,0.44,13.3%,32876,25504,6730,642,762,29.6%,0.25,91.7%,,1,0,0,0,1332,32,466,0,0,6873,6873,11842,0,44388,0,34,764,36769,44,15,37,0,200
62068,Lillia,YoungJae,JUNGLE,18,3,3,6,3,313,249,,7.3,15481,359,20.6%,64,17,18,15,15,1.48,0.39,0.35,0.42,15%,27014,426,22090,4498,626,24.3%,0.21,75%,1,0,0,0,0,244,-3,-37,-1,0,77,77,31638,0,38412,0,30,458,48338,92,17,38,600,50
62068,Corki,FATE,MID,18,0,4,7,1.8,359,10,,8.3,15026,348,20%,48,19,13,8,7,1.11,0.44,0.19,0.3,11.2%,27640,19718,5199,2723,640,24.9%,0.16,58.3%,,0,0,0,0,-1231,-17,-1019,-1,0,1420,1420,8488,0,16206,0,3,115,27534,111,9,33,0,0
62068,Miss Fortune,Samver,ADC,18,0,3,4,1.3,368,6,,8.5,15555,360,20.7%,56,22,12,8,7,1.3,0.51,0.19,0.28,13.1%,13039,12221,818,0,302,11.8%,0.09,33.3%,,0,0,0,0,-600,-28,-797,-1,0,1117,1117,4816,0,18625,0,5,178,13413,89,9,33,0,0
62068,Poppy,Pollu,SUPPORT,14,2,7,7,1.3,37,2,,0.9,10028,232,13.4%,203,136,23,31,29,4.7,3.15,0.72,0.53,47.4%,10379,7988,1116,1275,240,9.4%,0.21,75%,,0,0,0,0,174,-1,200,0,0,417,417,2223,0,22062,1019,43,196,22584,94,33,48,0,0
62068,Gangplank,kingen,TOP,18,2,3,5,2.3,361,15,,8.4,18275,423,21.1%,42,19,8,3,3,0.97,0.44,0.07,0.19,9.3%,28579,18819,5068,4692,662,27%,0.16,36.8%,,0,0,0,0,-1332,-32,-466,0,0,4891,4891,9621,0,26982,0,15,445,32968,134,4,27,0,0
62068,Vi,Lucid,JUNGLE,18,0,3,11,3.7,299,262,,6.9,14947,346,17.2%,84,21,27,20,20,1.95,0.49,0.46,0.63,18.7%,7950,7172,0,778,184,7.5%,0.25,57.9%,,0,0,0,0,-244,3,37,1,0,393,393,20620,0,52603,0,19,443,39999,49,22,43,0,0
62068,LeBlanc,ShowMaker,MID,18,8,2,7,7.5,360,11,,8.3,19537,453,22.5%,82,36,20,12,12,1.9,0.83,0.28,0.46,18.2%,33148,1486,28814,2848,768,31.3%,0.35,78.9%,,0,0,0,0,1231,17,1019,1,0,6630,6630,5018,0,15671,0,11,93,21435,105,14,34,0,600
62068,Zeri,Aiming,ADC,18,7,0,5,Perfect KDA,522,38,,12.1,22938,531,26.4%,60,14,33,2,2,1.39,0.32,0.05,0.76,13.3%,30394,19684,9280,1430,704,28.7%,0.28,63.2%,,2,0,0,0,600,28,797,1,0,7699,7699,12495,0,14469,0,11,287,21127,0,6,29,250,0
62068,Leona,Moham,SUPPORT,14,2,4,12,3.5,45,0,,1,11104,257,12.8%,182,94,31,27,27,4.22,2.18,0.63,0.72,40.4%,5790,874,3777,1139,134,5.5%,0.32,73.7%,,0,0,0,0,-174,1,-200,0,0,784,784,3191,0,26275,0,29,87,30610,64,29,50,0,0
62071,Rumble,Rascal,TOP,15,3,3,6,3,221,0,,7.6,11202,384,19.2%,43,17,5,8,7,1.47,0.58,0.27,0.17,15.2%,14870,131,14636,103,509,20.8%,0.31,60%,,0,0,0,0,863,-6,267,0,0,1446,1446,3248,0,23408,0,7,334,17224,81,10,26,50,100
62071,Viego,Sponge,JUNGLE,15,6,0,7,Perfect KDA,180,167,,6.2,11687,400,20%,46,11,12,22,9,1.58,0.38,0.75,0.41,16.3%,9622,8308,908,406,330,13.4%,0.45,86.7%,,0,1,0,0,397,-1,413,1,0,2105,2105,26241,0,28384,0,10,149,32327,0,11,30,50,0
62071,Corki,SeTab,MID,17,2,0,10,Perfect KDA,310,10,,10.6,14327,491,24.5%,33,14,6,6,6,1.13,0.48,0.21,0.21,11.7%,23978,17796,3278,2904,821,33.5%,0.41,80%,,0,0,0,0,35,-6,218,0,0,17528,17528,7940,0,12597,0,2,41,15059,0,9,33,50,0
62071,Ashe,Teddy,ADC,16,3,0,10,Perfect KDA,303,4,,10.4,13215,453,22.6%,39,13,9,4,4,1.34,0.45,0.14,0.31,13.8%,18601,17323,898,380,637,26%,0.45,86.7%,,0,0,0,0,5,-17,-194,0,0,4325,4325,3245,0,7250,0,32,876,7031,0,5,20,0,0
62071,Leona,Pleata,SUPPORT,12,1,1,12,13,46,0,,1.6,7957,273,13.6%,121,60,18,21,19,4.14,2.05,0.72,0.62,42.9%,4565,1162,3021,382,156,6.4%,0.45,86.7%,,0,0,0,0,214,5,827,1,0,412,412,2796,141,16714,0,25,83,13664,0,23,36,0,0
62071,Kennen,DuDu,TOP,16,1,4,2,0.8,256,2,,8.8,9893,339,20.6%,28,13,4,8,7,0.96,0.45,0.27,0.14,12.3%,9856,1171,8530,155,338,18.8%,0.1,75%,,0,0,0,0,-863,6,-267,0,0,0,0,3227,0,10984,0,11,81,16573,99,10,25,0,50
62071,Sejuani,Cuzz,JUNGLE,14,1,2,1,1,188,174,,6.4,8906,305,18.5%,42,7,11,6,5,1.44,0.24,0.21,0.38,18.5%,5749,4138,1379,232,197,10.9%,0.07,50%,,0,0,0,0,-397,1,-413,-1,0,0,0,16424,129,31370,0,14,414,30616,26,7,22,0,0
62071,Zeri,Bulldog,MID,16,1,3,3,1.3,296,13,,10.1,11722,401,24.4%,40,12,11,5,5,1.37,0.41,0.17,0.38,17.6%,20847,14583,6174,90,714,39.7%,0.14,100%,,0,0,0,0,-35,6,-218,0,0,6483,6483,6995,0,12616,0,6,136,24433,123,6,22,0,100
62071,Jhin,Leaper,ADC,15,1,1,1,2,309,7,,10.6,11613,398,24.1%,31,11,11,4,4,1.06,0.38,0.14,0.38,13.7%,13529,11079,2204,246,463,25.7%,0.07,50%,,0,0,0,0,-5,17,194,0,0,696,696,3061,0,4975,0,29,148,8217,0,6,21,100,0
62071,Rell,Andil,SUPPORT,10,0,5,3,0.6,28,0,,1,6005,206,12.5%,86,47,9,8,6,2.95,1.61,0.27,0.31,37.9%,2563,146,1853,564,88,4.9%,0.1,75%,,0,0,0,0,-214,-5,-827,-1,0,0,0,432,0,15466,0,26,50,17506,101,10,20,0,0
62074,Renekton,Kiin,TOP,17,3,2,8,5.5,272,7,,8.7,13333,425,20.6%,29,10,6,4,4,0.92,0.32,0.13,0.19,10%,14724,13100,1344,280,469,13.8%,0.35,57.9%,,0,0,0,0,671,5,140,0,0,4984,4984,11249,0,32602,0,23,111,32373,47,5,23,0,0
62074,Nidalee,Canyon,JUNGLE,17,7,1,8,15,238,213,,7.6,13889,443,21.4%,75,11,23,10,9,2.39,0.35,0.32,0.73,26%,21403,1065,17595,2743,682,20%,0.48,78.9%,1,1,0,0,0,822,28,1129,1,0,3219,3219,31913,8636,22477,0,9,245,32679,39,12,28,50,0
62074,Tristana,Chovy,MID,17,5,0,4,Perfect KDA,313,20,,10,14188,452,21.9%,36,12,9,2,2,1.15,0.38,0.06,0.29,12.5%,34911,30542,2158,2211,1112,32.7%,0.29,47.4%,,0,0,0,0,-284,-3,-3,0,0,7723,7723,15387,0,14142,0,13,150,25728,0,3,21,0,0
62074,Ziggs,Peyz,ADC,17,4,0,7,Perfect KDA,304,2,,9.7,15460,493,23.8%,34,13,4,4,4,1.08,0.41,0.13,0.13,11.8%,30275,822,28952,501,965,28.3%,0.35,57.9%,,0,0,0,0,750,-9,82,0,0,7920,7920,1245,0,3586,0,17,225,8279,0,7,24,0,0
62074,Leona,Lehends,SUPPORT,12,0,2,9,4.5,33,0,,1.1,8007,255,12.3%,115,59,12,18,18,3.66,1.88,0.57,0.38,39.8%,5587,864,3967,756,178,5.2%,0.29,47.4%,,0,0,0,0,279,-7,83,0,0,6675,6675,1996,0,20358,0,29,64,21293,8,20,34,0,0
62074,K,Mihile,TOP,16,1,2,1,1,248,0,,7.9,10346,330,20.3%,36,9,9,3,3,1.15,0.29,0.1,0.29,15.1%,11228,9187,1431,610,358,14.9%,0.06,40%,,0,0,0,0,-671,-5,-140,0,0,726,726,3248,0,37383,656,20,2135,24988,103,6,29,0,0
62074,Lillia,Sylvie,JUNGLE,14,0,3,1,0.3,201,174,,6.4,9292,296,18.3%,36,9,5,8,7,1.15,0.29,0.25,0.16,15.1%,14230,296,12231,1703,453,18.8%,0.03,20%,,0,0,0,0,-822,-28,-1129,-1,0,0,0,23964,0,24267,0,18,379,40059,70,9,24,0,0
62074,Corki,Fisher,MID,16,1,5,1,0.4,286,12,,9.1,11701,373,23%,20,12,3,4,3,0.64,0.38,0.13,0.1,8.4%,24441,14868,7694,1879,779,32.4%,0.06,40%,,0,0,0,0,284,3,3,0,0,5334,5334,6539,0,13462,0,1,48,24621,133,6,27,0,0
62074,Zeri,Jiwoo,ADC,16,3,4,0,0.8,331,9,,10.5,12910,411,25.4%,42,14,10,5,5,1.34,0.45,0.16,0.32,17.6%,22390,13925,8391,74,713,29.6%,0.1,60%,1,0,0,0,0,-750,9,-82,0,0,667,667,8575,0,10337,0,3,77,23346,102,7,24,0,50
62074,Rell,Vital,SUPPORT,10,0,5,1,0.2,43,0,,1.4,6628,211,13%,105,43,20,11,9,3.35,1.37,0.35,0.64,43.9%,3256,542,2144,570,104,4.3%,0.03,20%,,0,0,0,0,-279,7,-83,0,0,0,0,1618,0,23118,0,24,59,28024,116,13,26,0,0
62077,Gangplank,kingen,TOP,18,3,4,12,3.8,352,43,,8,18976,430,22.1%,45,14,10,9,8,1.02,0.32,0.2,0.23,10.4%,29869,17035,9350,3484,677,20.3%,0.34,65.2%,,0,0,0,0,-1781,-24,-508,-1,0,8792,8792,7561,0,23477,0,28,517,33347,116,12,44,50,50
62077,Maokai,Lucid,JUNGLE,18,2,6,18,3.3,227,194,,5.1,14272,323,16.6%,74,20,20,18,18,1.68,0.45,0.41,0.45,17.1%,26871,773,24847,1251,609,18.2%,0.45,87%,,0,0,0,0,-363,-16,-404,0,1,226,226,27289,0,46144,0,66,618,63867,140,21,39,0,0
62077,Corki,ShowMaker,MID,18,8,0,8,Perfect KDA,446,23,,10.1,21174,480,24.7%,103,21,26,8,7,2.33,0.48,0.18,0.59,23.8%,38977,26635,7448,4894,883,26.4%,0.36,69.6%,,0,0,0,0,170,15,810,0,0,9926,9926,10732,0,15724,0,3,100,23102,0,12,34,650,0
62077,Miss Fortune,Aiming,ADC,18,10,3,11,7,393,36,,8.9,20980,475,24.5%,58,15,24,5,5,1.31,0.34,0.11,0.54,13.4%,43843,40324,1696,1823,993,29.7%,0.48,91.3%,1,1,1,0,0,1035,3,35,0,0,2223,2223,12039,0,29254,0,12,221,25142,151,7,26,300,300
62077,Alistar,Moham,SUPPORT,15,0,4,18,4.5,35,0,,0.8,10383,235,12.1%,153,80,17,22,22,3.47,1.81,0.5,0.39,35.3%,7934,484,5589,1861,180,5.4%,0.41,78.3%,,0,0,0,0,-417,1,707,1,0,0,0,11523,6293,44687,348,41,80,35635,113,25,41,0,0
62077,Udyr,PerfecT,TOP,18,5,3,10,5,301,4,,6.8,17109,388,21.5%,54,17,7,12,12,1.22,0.39,0.27,0.16,12.7%,18868,5317,13437,114,427,13.3%,0.34,88.2%,,0,0,0,0,1781,24,508,1,0,5109,5109,12566,0,121916,0,40,4161,42992,107,14,36,50,200
62077,Sejuani,Pyosik,JUNGLE,17,0,4,13,3.3,237,196,,5.4,13503,306,17%,123,49,24,17,17,2.79,1.11,0.39,0.54,28.9%,14448,7908,6342,198,327,10.2%,0.29,76.5%,,0,0,0,0,363,16,404,0,1,0,0,18076,492,85698,1973,26,449,59370,121,18,38,0,0
62077,Smolder,Bdd,MID,18,9,3,3,4,486,35,,11,21892,496,27.5%,49,20,11,5,5,1.11,0.45,0.11,0.25,11.5%,64337,33841,14984,15512,1457,45.4%,0.27,70.6%,,1,0,0,0,-170,-15,-810,0,0,3213,3213,9713,0,16083,0,18,551,26617,134,9,32,300,650
62077,Ashe,Deft,ADC,18,1,6,10,1.8,358,24,,8.1,16174,366,20.3%,55,22,11,10,9,1.25,0.5,0.23,0.25,12.9%,36217,30099,4553,1565,820,25.6%,0.25,64.7%,,0,0,0,0,-1035,-3,-35,0,0,818,818,6695,0,12622,0,68,1198,22921,211,11,32,0,150
62077,Rell,BeryL,SUPPORT,15,2,7,9,1.6,42,0,,1,10865,246,13.7%,145,72,19,22,22,3.28,1.63,0.5,0.43,34%,7814,731,6147,936,177,5.5%,0.25,64.7%,,0,0,0,0,417,-1,-707,-1,0,516,516,851,0,38878,0,41,107,36131,202,24,39,0,0
